Code,richness,MAT,MDR,ISO,TS,MTWM,MTCM,TAR,MTWetQ,MTDQ,MTCQ,MTWarmQ,WD,PET,MAP,PWM,PDM,PS,PWetQ,PDQ,PWarmQ,PCQ,MI,AET,ER,NVF,RMAT,RMAP,population,AOC,GDP
CH83,18,18.50601855,7.660185121,31.75613554,596.1314413,29.87777774,5.755555524,24.12222221,25.28703704,10.57407407,25.28703704,10.57407407,-40.55555555,1207.666667,1248.222222,240.6666667,11,83.23261915,687.3333333,54.11111111,687.3333333,54.11111111,3.358174625,990.5555556,539,2,1.304166734,4,340.5980396,0,139.5555556
ZF84,27,18.30462959,7.825925867,33.02234879,578.2751556,29.28888872,5.588888857,23.69999986,24.72222219,10.50555553,24.72222219,10.50555553,-53.88888889,1217,1270.888889,248.7777778,14,81.49137511,686,59.11111111,686,59.11111111,4.428010591,1013.888889,377,2,0.662500083,10,763.6016541,1321432.764,628.8888889
WM85,73,18.24166672,7.966666796,30.91533327,643.2261387,30.42222235,4.655555513,25.76666684,25.34259263,9.731481464,25.60925932,9.731481464,-82.22222222,1161.555556,1243.777778,235.5555556,16.22222222,76.9417849,634.7777778,62.22222222,634.7777778,62.22222222,7.078630189,1007.333333,784,2,1.616666615,12,1824.214394,4780063.049,183
SC86,18,15.85500004,7.580000037,32.4628221,569.1527654,26.55000019,3.200000024,23.35000017,22.18833338,8.166666694,22.18833338,8.166666694,48.5,1188.7,1140.2,234.2,15.8,82.15971967,607.7,50.2,607.7,50.2,-4.080087491,946.5,751,2,1.954166969,25,1633.647324,2926812.777,557.8888889
QL87,2,14.23194442,7.324999933,31.6794142,571.9316964,24.93333329,1.811111106,23.12222219,20.60370368,6.535185196,20.60370368,6.535185196,-136.5555556,1132.333333,1268.888889,249.6666667,20,79.32220203,666.1111111,63,666.1111111,63,12.05966049,921.6666667,475,2,1.183333501,9,1501.626442,2734555.66,394.3333333
SC88,18,13.99583333,7.497727277,30.59162741,607.8739807,25.3000001,0.790909109,24.509091,20.93484844,5.848484887,20.93484844,5.848484887,-65.90909091,1086.454545,1152.363636,226.9090909,17.81818182,77.50716306,587.4545455,57,587.4545455,57,6.066437955,919.6363636,491,2,1.062499954,5,2639.426285,2590975.301,622.5555556
PZ89,15,14.81875002,8.202777839,35.83283607,539.8394013,25.39166673,2.5,22.89166673,20.66944446,7.458333347,20.66944446,7.458333347,-51.66666667,1181.75,1233.416667,246.4166667,20,81.35443946,663.25,62.5,663.25,62.5,4.372047106,919.9166667,256,2,0.691666752,12,3329.969772,3931227.392,1217.111111
AL90,38,14.95787032,7.74722224,33.45733281,563.0388719,25.5444444,2.388888915,23.15555549,21.12962949,7.314814837,21.12962949,7.314814837,-149.8888889,1154.444444,1304.333333,254,20.11111111,79.60601748,692.4444444,67.11111111,692.4444444,67.11111111,12.98363811,945.4444444,275,2,0.554166853,10,959.832901,784993.0449,390.2222222
ZF91,23,18.92638887,8.47129628,35.11689808,571.6136087,30.13333363,6.011111101,24.12222253,25.12222219,11.15555556,25.12222219,11.15555556,-16.66666667,1233.333333,1250,244.1111111,15,79.21261852,656.4444444,60.44444444,656.4444444,60.44444444,1.351351352,1019.777778,514,1,0.933333238,15,659.0081329,3879443.55,643.8888889
WM92,70,17.06388889,7.67222224,30.34396236,632.5332788,29.07500013,3.791666627,25.2833335,24.29305551,8.655555546,24.29305551,8.655555546,-77.58333333,1154.5,1232.083333,235.5833333,15.16666667,77.40136499,632.6666667,58.75,632.6666667,58.75,6.720080843,1014.25,570,3,1.166666736,15,561.6348457,0,156.1111111
CH93,20,19.60208338,8.010416696,34.84656311,546.1076489,30.35000038,7.362499952,22.98750043,25.62708342,12.22083328,25.62708342,12.22083328,46.375,1274.875,1228.5,237.375,10.5,83.22740034,674,49.875,674,49.875,-3.637611531,980.25,720,3,1.295833369,12,227.0114136,113107.9321,130.3333333
ZF94,12,15.50833331,7.449999995,31.33153494,589.2640842,26.56666671,2.788888905,23.7777778,22.08703705,7.566666647,22.08703705,7.566666647,-172.7777778,1141.555556,1314.333333,255.1111111,18.33333333,79.53973342,696.7777778,65.55555556,696.7777778,65.55555556,15.13529297,973.8888889,517,1,1.166666687,11,805.2039795,16985.10112,470
WM95,55,16.22321427,7.309523824,29.49933075,629.1270211,27.9714286,3.192857129,24.77857147,23.41071433,7.865476171,23.41071433,7.865476171,-127,1135.428571,1262.428571,238.9285714,16,77.28984804,652.1428571,62.92857143,652.1428571,62.92857143,11.18520382,991.7142857,402,3,0.691666504,12,391.538002,1000000,158.1111111
PZ96,15,14.72777774,8.147222128,35.00361736,550.084426,25.56666676,2.291666687,23.27500008,20.77222223,7.290277759,20.77222223,7.290277759,-32,1180.25,1212.25,249.75,17,83.25807151,654.1666667,55,654.1666667,55,2.711289981,919.1666667,323,1,0.404166639,11,1773.737396,3721309.118,1160.666667
QL97,11,15.19166665,7.696296343,31.94921105,588.9907162,26.44444444,2.355555561,24.08888888,21.8166666,7.277777742,21.8166666,7.277777742,-110.4444445,1152.444444,1262.888889,251.4444444,19.33333333,78.92189335,658.8888889,63.33333333,658.8888889,63.33333333,9.583494023,952.4444444,279,2,0.400000115,4,918.6202164,4868126.755,453.4444444
PD98,24,14.65648151,7.111111075,28.43158183,641.8262965,26.26666662,1.255555557,25.01111107,20.83148156,6.190740728,22.05555563,6.190740728,-90.44444445,1074.222222,1164.666667,224,17.66666667,74.39017652,576,58.77777778,573.2222222,58.77777778,8.419528341,974.8888889,485,1,1.045833228,7,2050.176422,730576.1158,754.4444444
XR99,22,15.22499996,7.54027771,32.38478716,571.9916296,25.84166638,2.558333317,23.28333306,21.52777767,7.472222189,21.52777767,7.472222189,-164.5833333,1151.5,1316.083333,252.9166667,20.25,78.99397925,694.5833333,67.66666667,694.5833333,67.66666667,14.29295122,955.5833333,250,3,0.804166605,19,1107.730606,2980068.362,499.2222222
LZ100,4,15.37604163,7.475694395,29.88275793,629.8503651,27.0250001,2.008333306,25.01666679,22.5680555,7.043055554,22.5680555,7.043055554,-76.08333333,1117.75,1193.833333,235.8333333,18,75.99531935,599.5833333,61,599.5833333,61,6.806829195,984.25,143,2,0.087500056,5,2231.78093,2915507.41,822.125
WM101,57,19.17187501,7.451041723,32.64364083,557.0702985,29.66250002,6.837499976,22.82500005,25.33125001,11.63541667,25.33125001,11.63541667,10.3125,1245.125,1234.8125,236.1875,11.4375,82.25538193,672.5625,53.25,672.5625,53.25,-0.828230097,990.1875,563,2,1.379166623,7,777.8902321,0,146.3333333
SC102,19,14.52467949,7.386538361,31.21764123,583.6732056,25.41538459,1.753846164,23.66153842,21.14230772,6.715384596,21.14230772,6.715384596,-57.38461539,1117.153846,1174.538462,234.3846154,18.61538462,78.8280045,608.5384615,58.38461538,608.5384615,58.38461538,5.13667975,924.5384615,743,1,2.333333241,14,3033.197906,3521320.896,587.6666667
GL103,7,15.69000003,7.513333366,30.66674132,610.2926437,27.0200002,2.519999981,24.50000022,22.60555566,7.543333356,22.60555566,7.543333356,-110.0666667,1135.6,1245.666667,246.4,19,77.26744109,639.6,64,639.6,64,9.692379946,988.2666667,161,2,0.441666643,7,4094.553925,3790336.901,478.2222222
QL104,30,15.7131944,7.331944451,31.04519727,586.5555199,26.64999994,3.033333341,23.6166666,22.28749988,7.823611104,22.28749988,7.823611104,-52,1161.166667,1213.166667,243,18.83333333,79.10606012,633.8333333,61.66666667,633.8333333,61.66666667,4.478254629,963.8333333,589,2,1.75,16,2857.891129,4855472.97,429.4444444
XX105,13,14.81666668,7.384722244,28.715695,659.5588875,26.91666635,1.200000038,25.71666631,21.32083335,6.193055542,22.43194453,6.193055542,-96.83333333,1079.25,1176.083333,226.5833333,17.83333333,73.62604971,584.4166667,60.83333333,571.9166667,60.83333333,8.972280132,990.5833333,97,1,0.137500028,6,2514.374924,4575248.249,1500.666667
GL106,24,17.24791669,7.879166619,31.20432381,624.2430464,29.17999992,3.930000019,25.2499999,24.37000001,8.918333324,24.37000001,8.918333324,-49.8,1163.4,1213.2,239.3,17.5,76.90852492,619.6,62.1,619.6,62.1,4.280556988,1013.2,575,2,1.574999958,17,2976.281403,3017201.045,489.1111111
PZ107,17,15.84305561,8.004166684,33.43208938,575.4885255,26.7833333,2.841666659,23.94166664,22.19583342,8.029166669,22.19583342,8.029166669,-38.5,1186.25,1224.75,249.5,18,81.30282374,651.3333333,57.75,651.3333333,57.75,3.245521602,963.9166667,440,2,1.241666615,9,3205.342377,5224955.028,398.1111111
LZ108,25,18.08124997,7.791666648,31.55596833,607.2902856,29.57499965,4.883333345,24.69166631,24.94305555,9.913888888,24.94305555,9.913888888,14.08333333,1196,1181.916667,234,17.5,78.12911156,613.4166667,60.66666667,613.4166667,60.66666667,-1.177536232,981.4166667,559,1,1.787500093,16,2349.725262,6048148.624,864.125
WM109,75,16.61574074,7.285185143,29.49436619,625.4684602,28.18888876,3.488888847,24.69999992,23.74814818,8.288888878,23.74814818,8.288888878,-119.1111111,1133.666667,1252.777778,240,15,77.69917889,648.6666667,61,648.6666667,61,10.50671371,1005.555556,579,2,0.645833313,8,1050.075539,2336510.229,158
ZN110,19,15.66990742,7.563888854,30.29566185,625.3870488,27.38888847,2.422222296,24.96666617,22.80185194,7.364814855,22.80185194,7.364814855,-66.77777778,1132.222222,1199,235.5555556,18,75.81426033,601.8888889,61.33333333,601.8888889,61.33333333,5.897939156,991.4444444,126,1,0.14166671,5,4525.113144,2748862.495,447.7777778
QL111,23,17.62638889,7.820555529,32.18021064,595.8384463,28.84666672,4.546666702,24.30000002,24.27555563,9.574444408,24.27555563,9.574444408,11.26666667,1207.2,1195.933333,236.5333333,17.8,78.22321541,620.7333333,61.13333333,620.7333333,61.13333333,-0.933289154,997.2666667,640,2,2.270833373,26,850.5471077,3108640.704,519.3333333
WM112,55,18.83888888,7.695833335,32.75209382,573.6655507,29.77499994,6.274999976,23.49999996,25.30694445,11.16527785,25.30694445,11.16527785,-32.41666666,1217.916667,1250.333333,242.75,14,80.47231273,669.1666667,58.83333333,669.1666667,58.83333333,2.66164899,1011,554,2,1.262499928,7,1728.492432,320075.2519,151.1111111
XX113,17,14.95798608,7.277083258,28.92514992,641.7813694,26.65833346,1.5,25.15833346,21.18749999,6.493055562,22.32916665,6.493055562,-81.83333333,1107.416667,1189.25,230.3333333,18,74.5972435,588.5,61,587.75,61,7.389570321,981.0833333,217,1,0.374999955,8,1234.702805,3087900.511,1413.888889
ZY114,56,15.96250002,7.184259344,29.13853673,626.9194293,27.47777769,2.822222233,24.65555546,23.11296293,7.618518564,23.11296293,7.618518564,-108.6666667,1127,1235.666667,239.5555556,17.66666667,75.9717058,623.5555556,62.44444444,623.5555556,62.44444444,9.642117717,1002.666667,272,2,0.320833613,5,774.9574203,817193.0999,230.7777778
XR115,13,15.1606481,7.787962799,33.45671352,563.9204172,25.86666616,2.588888804,23.27777735,21.36296283,7.507407418,21.36296283,7.507407418,-147.7777778,1159,1306.777778,255.2222222,20,79.59528911,693.1111111,67,693.1111111,67,12.75045537,950.6666667,121,2,0.10833321,6,1558.416916,3721963.952,595.5555556
PZ116,24,13.96388891,7.490740771,33.65794878,537.4966398,24.3000003,2.044444442,22.25555585,19.95000011,6.701851856,19.95000011,6.701851856,-57.55555555,1156.666667,1214.222222,244,16.33333333,82.68959707,653.5555556,53.33333333,653.5555556,53.33333333,4.97598463,896.7777778,296,2,0.408333515,14,1190.393417,1865887.631,1100.555556
PZ117,16,15.22881947,8.157638898,35.28711358,547.0913227,25.89999994,2.783333321,23.11666662,21.20416668,7.793055587,21.20416668,7.793055587,-10.75,1204.75,1215.5,252.3333333,16.58333333,84.22024163,662.3333333,54.25,662.3333333,54.25,0.892301307,930.5833333,356,2,0.849999925,16,4636.243324,1901785.019,1135.111111
PA118,31,14.40694443,7.570833368,33.4499647,545.2907248,24.93333324,2.300000002,22.63333324,20.4791666,7.025000004,20.4791666,7.025000004,-106,1148.666667,1254.666667,252.5,19,81.41800195,671.1666667,60.58333333,671.1666667,60.58333333,9.22809054,918.75,334,2,0.987499927,18,2177.479507,1560576.331,492.3333333
LZ119,18,15.15694445,7.323888918,30.21413412,606.7870251,26.39333344,2.153333322,24.24000011,22.05444448,7.071111119,22.05444448,7.071111119,-97.53333334,1123.533333,1221.066667,241.3333333,18.86666667,77.16637342,624,62.13333333,624,62.13333333,8.680947013,971.4,348,2,0.90833347,12,1197.352509,2999478.037,799.6666667
AL120,48,16.51291668,7.600833321,32.88816116,568.0463524,27.25,4.139999962,23.11000004,22.75166674,8.790000073,22.75166674,8.790000073,-101.3,1197.6,1298.9,248.5,18.9,80.47277481,699.6,68.9,699.6,68.9,8.458583834,983.7,335,1,0.262500008,7,486.1255379,0,358.1111111
XR121,21,16.47604168,8.096527874,32.65039914,603.3666225,28.18333324,3.391666651,24.79166659,23.25000003,8.368055542,23.25000003,8.368055542,-109.3333333,1168,1277.333333,251,17.75,78.69898909,667.25,63.33333333,667.25,63.33333333,9.360730593,998.5,542,2,1.908333321,23,1806.167702,4623962.035,652.125
ZY122,61,16.46541668,7.269166726,28.82291606,644.5956018,28.35,3.130000043,25.21999996,22.86666663,7.946666698,23.86999998,7.946666698,-95.2,1130.2,1225.4,232.9,17,74.90778914,613.1,63.1,609.4,63.1,8.423287914,1011.4,558,2,0.699999849,11,835.177845,0,227.5714286
ZN123,21,14.63249997,7.116111099,29.18031875,620.9240874,26.04666659,1.659999983,24.38666661,21.76333321,6.432222243,21.76333321,6.432222243,-134.8,1088.133333,1222.933333,237.7333333,18.13333333,75.42040295,612.5333333,62.2,612.5333333,62.2,12.38818772,978.4,366,1,0.95416679,18,1746.484856,73164.06962,429.8888889
ZN124,18,16.53409094,7.657575811,30.47420406,627.0838486,28.35454559,3.227272749,25.12727284,23.70000004,8.189393979,23.70000004,8.189393979,-70.63636363,1149.636364,1220.272727,239.6363636,17.81818182,76.44265512,619.2727273,62.36363636,619.2727273,62.36363636,6.144235331,1007.272727,365,3,0.59583352,4,1023.212036,758654.822,412.6666667
PD125,18,14.85902781,7.405555491,29.33868746,640.1643054,26.60000022,1.358333319,25.2416669,21.82638907,6.415277784,22.18888913,6.415277784,-82.91666667,1097.25,1180.166667,229.25,18,74.90273902,584.8333333,59.75,584.8333333,59.75,7.556770715,977.75,215,2,0.34166653,4,2452.572014,2265335.744,791.7777778
GL126,15,16.37343752,7.40520838,30.23203997,614.8010152,27.76875007,3.275000021,24.49375005,23.31770839,8.143750019,23.31770839,8.143750019,-105.6875,1148.625,1254.3125,248.5625,18.25,77.63685793,646.5625,63.8125,646.5625,63.8125,9.201218849,1004.0625,338,1,0.879166484,18,4303.21608,4358542.373,502.3333333
QL127,38,16.10222221,7.894444315,32.63077645,587.7157487,27.4733331,3.280000019,24.19333309,22.67999994,8.19333335,22.67999994,8.19333335,-50.73333333,1186.666667,1237.4,246.6,19.26666667,78.77506631,644.6666667,63.06666667,644.6666667,63.06666667,4.275280899,972.6666667,637,2,0.845833123,12,1917.167862,1811357.398,398.4444444
LZ128,41,16.07395833,7.490972183,31.01382588,598.5580105,27.27499994,3.125,24.14999994,22.82361102,8.044444458,22.82361102,8.044444458,-46,1157,1203,239.4166667,18.25,78.5480721,624.4166667,59.75,624.4166667,59.75,3.975799481,974.25,915,2,2.775000195,35,786.4267006,352321.3048,782.6666667
ZY129,64,16.29548613,7.447916652,29.82085659,629.8546618,28.12500016,3.149999996,24.97500016,23.48888898,7.919444452,23.48888898,7.919444452,-102.5833333,1134.333333,1236.916667,236.5,16.33333333,76.21253803,626.8333333,61.58333333,626.8333333,61.58333333,9.043491038,1004.5,649,1,1.837500254,24,956.8093948,1952849.481,228.7777778
PD130,21,14.75937493,7.421527747,29.45045425,637.8478815,26.55000019,1.349999964,25.20000023,22.0569444,6.359722257,22.0569444,6.359722257,-86.83333334,1099.333333,1186.166667,231.25,18,75.1277984,589.5833333,60.08333333,589.5833333,60.08333333,7.898726502,976.3333333,195,1,0.079166586,9,3546.067963,2810227.102,778.1111111
PZ131,20,15.33425931,7.981481583,33.69266954,568.6538142,26.21111107,2.522222201,23.68888887,21.60740743,7.622222273,21.60740743,7.622222273,-45.44444445,1179.444444,1224.888889,249.2222222,18,81.51530615,652.2222222,57.44444444,652.2222222,57.44444444,3.853038154,946.7777778,575,2,1.487500042,7,923.7076263,2297319.084,1065.888889
ZF132,30,16.94166664,7.431481492,31.03145976,601.6775398,28.12222226,4.177777741,23.94444452,23.6870369,8.874074093,23.6870369,8.874074093,-101.7777778,1175.555556,1277.333333,249.8888889,17,78.86745486,671.3333333,64,671.3333333,64,8.65784499,1007.777778,486,1,0.595833153,7,699.839592,1108203.909,568.7777778
XX133,26,14.97812498,7.189583285,28.88831761,632.3505121,26.61250007,1.724999972,24.8875001,22.24895831,6.630208282,22.24895831,6.630208282,-101.6875,1098.0625,1199.75,233,18.1875,74.95013241,596.3125,61.375,596.3125,61.375,9.260629518,986.25,375,2,0.941666494,11,2361.818619,4079797.474,1477.111111
ZN134,21,15.49409721,7.410416568,29.85015964,624.7853071,27.09166686,2.266666671,24.82500019,22.62916676,7.204166628,22.62916676,7.204166628,-69.33333333,1128,1197.333333,235.3333333,18,75.71385149,600.0833333,61.08333333,600.0833333,61.08333333,6.146572104,989.1666667,157,1,0.274999966,3,1713.286366,4176882.476,440.5555556
ZN135,21,15.33583334,7.25833339,29.45682721,623.3981363,26.80000013,2.15999999,24.64000014,22.45666663,7.061111087,22.45666663,7.061111087,-88.06666666,1122.866667,1210.933333,237.8,18.13333333,76.03629084,609.8,61.2,609.8,61.2,7.843020839,987.4666667,209,2,0.562500179,8,8882.348099,2009752.561,531.5555556
PZ136,24,14.57159093,8.025000021,34.7531839,550.3122241,25.16363629,2.072727247,23.09090905,20.58484853,7.106060588,20.58484853,7.106060588,-23,1187.727273,1210.727273,246.5454545,15.63636364,83.50560692,655.9090909,52.72727273,655.9090909,52.72727273,1.936471489,913.8181818,488,2,1.312499955,20,2168.896751,1815612.617,1125.555556
XX137,24,14.79583337,7.286111141,29.01555043,636.305816,26.51111137,1.399999989,25.11111138,21.15555555,6.405555588,22.10370371,6.405555588,-106.2222222,1090,1196.222222,232.5555556,18,74.78591333,593.2222222,61.11111111,592.2222222,61.11111111,9.745158002,985.4444444,267,2,0.487500096,12,961.3862572,3148036.041,1405.555556
PZ138,18,14.94208342,8.297500022,36.66499407,532.1365494,25.42999992,2.8,22.62999992,20.69000009,7.705000003,20.69000009,7.705000003,13,1202.7,1189.7,238.1,18.1,81.95855514,642,59,642,59,-1.080901305,914.9,497,3,1.212499926,8,926.2246819,999837.6138,1121.555556
ZY139,60,15.70555559,7.248611131,29.5358526,621.7731099,27.16666683,2.62500002,24.54166681,22.79166675,7.433333387,22.79166675,7.433333387,-139,1114.916667,1253.916667,238.6666667,16.75,76.54670262,640.0833333,62.58333333,640.0833333,62.58333333,12.4672995,995.3333333,425,1,0.77916654,15,10566.06812,2431849.142,225.7777778
LZ140,42,16.30801284,7.500641028,30.86587709,602.0527794,27.51538467,3.215384612,24.30000006,23.11282058,8.238461519,23.11282058,8.238461519,-10.76923077,1156.846154,1167.615385,231.3846154,17.69230769,77.87946022,600.4615385,58.23076923,600.4615385,58.23076923,0.93091296,969.8461538,970,1,2.841666887,22,1340.503647,5356182.499,844.1111111
XR141,23,15.21064809,7.81018515,32.98430961,575.7226585,26.17777761,2.499999947,23.67777766,21.57777769,7.420370358,21.57777769,7.420370358,-143.1111111,1159.888889,1303,255.5555556,20,79.08075855,685,65.88888889,685,65.88888889,12.33834658,952,299,3,0.687500099,16,1133.889961,4312378.875,629.6666667
WM142,75,16.39236109,7.354166632,29.92478764,620.872398,28.00833321,3.433333337,24.57499987,23.43750003,8.102777776,23.43750003,8.102777776,-120.9166667,1138,1258.916667,238.6666667,15.08333333,78.09877215,656.4166667,61.58333333,656.4166667,61.58333333,10.62536614,995.6666667,635,3,1.250000219,11,749.0861015,529812.8405,153.8888889
SC143,23,13.27499999,7.822222205,31.82636324,597.015867,24.64444436,0.066666668,24.57777769,20.10925916,5.277777789,20.10925916,5.277777789,10,1085,1075,212,15.33333333,79.12896662,552.1111111,47.44444444,552.1111111,47.44444444,-0.921658986,874,450,2,0.545833301,5,1651.628296,2573249.769,599.3333333
